,id,timestamp,seq_number,ignition,ignition_filled,odometer_m,pos,fuel_%,prev_pos,current_lat,current_lon,prev_lat,prev_lon,current_loc,prev_loc,gps_distance
353,334459,2024-01-06 15:08:43,1,1,1,4527.489999999917,"(50.923751,6.89892)",74.0,"(50.917264,6.913438)",50.923751,6.89892,50.917264,6.913438,"(50.923751, 6.89892)","(50.917264, 6.913438)",1250.1864016892785
354,334459,2024-01-06 15:10:21,1,1,1,4528.729999999917,"(50.930239,6.884402)",74.0,"(50.923751,6.89892)",50.930239,6.884402,50.923751,6.89892,"(50.930239, 6.884402)","(50.923751, 6.89892)",1250.135169828962
355,334459,2024-01-06 15:11:31,1,1,1,4529.969999999917,"(50.936726,6.869884)",73.0,"(50.930239,6.884402)",50.936726,6.869884,50.930239,6.884402,"(50.936726, 6.869884)","(50.930239, 6.884402)",1249.9554817060978
356,334459,2024-01-06 15:13:09,1,1,1,4531.209999999916,"(50.943214,6.855366)",73.0,"(50.936726,6.869884)",50.943214,6.855366,50.936726,6.869884,"(50.943214, 6.855366)","(50.936726, 6.869884)",1249.9042513084264
357,334459,2024-01-06 15:13:41,1,1,1,4532.449999999916,"(50.949701,6.840847)",73.0,"(50.943214,6.855366)",50.949701,6.840847,50.943214,6.855366,"(50.949701, 6.840847)","(50.943214, 6.855366)",1249.7819178592076
358,334459,2024-01-06 15:15:07,1,1,1,4533.689999999916,"(50.956189,6.826329)",73.0,"(50.949701,6.840847)",50.956189,6.826329,50.949701,6.840847,"(50.956189, 6.826329)","(50.949701, 6.840847)",1249.6733114399556
359,334459,2024-01-06 15:15:38,1,1,1,4534.929999999916,"(50.962676,6.811811)",72.0,"(50.956189,6.826329)",50.962676,6.811811,50.956189,6.826329,"(50.962676, 6.811811)","(50.956189, 6.826329)",1249.4935776581458
360,334459,2024-01-06 15:16:41,1,1,1,4536.1699999999155,"(50.969164,6.797293)",72.0,"(50.962676,6.811811)",50.969164,6.797293,50.962676,6.811811,"(50.969164, 6.797293)","(50.962676, 6.811811)",1249.4423502573013
361,334459,2024-01-06 15:17:36,1,1,1,4537.409999999915,"(50.975651,6.782775)",72.0,"(50.969164,6.797293)",50.975651,6.782775,50.969164,6.797293,"(50.975651, 6.782775)","(50.969164, 6.797293)",1249.2625936654804
362,334459,2024-01-06 15:18:05,1,1,1,4538.649999999915,"(50.982139,6.768257)",72.0,"(50.975651,6.782775)",50.982139,6.768257,50.975651,6.782775,"(50.982139, 6.768257)","(50.975651, 6.782775)",1249.2113677974012
363,334459,2024-01-06 15:19:06,1,1,1,4539.889999999915,"(50.988626,6.753739)",71.0,"(50.982139,6.768257)",50.988626,6.753739,50.982139,6.768257,"(50.988626, 6.753739)","(50.982139, 6.768257)",1249.0315884085428
364,334459,2024-01-06 15:20:35,1,1,1,4541.129999999915,"(50.995114,6.739221)",71.0,"(50.988626,6.753739)",50.995114,6.739221,50.988626,6.753739,"(50.995114, 6.739221)","(50.988626, 6.753739)",1248.9803640975463
365,334459,2024-01-06 15:21:46,1,1,1,4542.369999999914,"(51.001601,6.724703)",71.0,"(50.995114,6.739221)",51.001601,6.724703,50.995114,6.739221,"(51.001601, 6.724703)","(50.995114, 6.739221)",1248.8005619214418
366,334459,2024-01-06 15:22:49,1,1,1,4543.609999999914,"(51.008089,6.710185)",71.0,"(51.001601,6.724703)",51.008089,6.710185,51.001601,6.724703,"(51.008089, 6.710185)","(51.001601, 6.724703)",1248.7493391921962
367,334459,2024-01-06 15:23:11,1,1,1,4544.849999999914,"(51.014576,6.695666)",70.0,"(51.008089,6.710185)",51.014576,6.695666,51.008089,6.710185,"(51.014576, 6.695666)","(51.008089, 6.710185)",1248.6267849998396
368,334459,2024-01-06 15:23:49,1,1,1,4546.089999999914,"(51.021064,6.681148)",70.0,"(51.014576,6.695666)",51.021064,6.681148,51.014576,6.695666,"(51.021064, 6.681148)","(51.014576, 6.695666)",1248.5182931158163
369,334459,2024-01-06 15:24:50,1,1,1,4547.3299999999135,"(51.027551,6.66663)",70.0,"(51.021064,6.681148)",51.027551,6.66663,51.021064,6.681148,"(51.027551, 6.66663)","(51.021064, 6.681148)",1248.3384454059144
370,334459,2024-01-06 15:25:28,1,1,1,4548.569999999913,"(51.034039,6.652112)",70.0,"(51.027551,6.66663)",51.034039,6.652112,51.027551,6.66663,"(51.034039, 6.652112)","(51.027551, 6.66663)",1248.2872259071107
371,334459,2024-01-06 15:26:21,1,1,1,4549.809999999913,"(51.040526,6.637594)",69.0,"(51.034039,6.652112)",51.040526,6.637594,51.034039,6.652112,"(51.040526, 6.637594)","(51.034039, 6.652112)",1248.1073554492434
372,334459,2024-01-06 15:26:48,1,1,1,4551.049999999913,"(51.047014,6.623076)",69.0,"(51.040526,6.637594)",51.047014,6.623076,51.040526,6.637594,"(51.047014, 6.623076)","(51.040526, 6.637594)",1248.0561375994844
373,334459,2024-01-06 15:27:54,1,1,1,4552.289999999913,"(51.053501,6.608558)",69.0,"(51.047014,6.623076)",51.053501,6.608558,51.047014,6.623076,"(51.053501, 6.608558)","(51.047014, 6.623076)",1247.8762444052086
374,334459,2024-01-06 15:28:49,1,1,1,4553.529999999912,"(51.059989,6.59404)",69.0,"(51.053501,6.608558)",51.059989,6.59404,51.053501,6.608558,"(51.059989, 6.59404)","(51.053501, 6.608558)",1247.825028230581
375,334459,2024-01-06 15:29:48,1,1,1,4554.769999999912,"(51.066476,6.579522)",68.0,"(51.059989,6.59404)",51.066476,6.579522,51.059989,6.59404,"(51.066476, 6.579522)","(51.059989, 6.59404)",1247.6451123114593
376,334459,2024-01-06 15:30:10,1,1,1,4556.009999999912,"(51.072964,6.565004)",68.0,"(51.066476,6.579522)",51.072964,6.565004,51.066476,6.579522,"(51.072964, 6.565004)","(51.066476, 6.579522)",1247.5938978338024
377,334459,2024-01-06 15:30:51,1,1,1,4557.249999999912,"(51.079452,6.550485)",68.0,"(51.072964,6.565004)",51.079452,6.550485,51.072964,6.565004,"(51.079452, 6.550485)","(51.072964, 6.565004)",1247.5354768082939
378,334459,2024-01-06 15:32:16,1,1,1,4558.489999999912,"(51.085939,6.535967)",68.0,"(51.079452,6.550485)",51.085939,6.535967,51.079452,6.550485,"(51.085939, 6.535967)","(51.079452, 6.550485)",1247.2983658746678
379,334459,2024-01-06 15:32:43,1,1,1,4559.729999999911,"(51.092427,6.521449)",67.0,"(51.085939,6.535967)",51.092427,6.521449,51.085939,6.535967,"(51.092427, 6.521449)","(51.085939, 6.535967)",1247.2471539870398
380,334459,2024-01-06 15:33:50,1,1,1,4560.969999999911,"(51.098914,6.506931)",67.0,"(51.092427,6.521449)",51.098914,6.506931,51.092427,6.521449,"(51.098914, 6.506931)","(51.092427, 6.521449)",1247.0671813134888
381,334459,2024-01-06 15:35:07,1,1,1,4562.209999999911,"(51.105402,6.492413)",67.0,"(51.098914,6.506931)",51.105402,6.492413,51.098914,6.506931,"(51.105402, 6.492413)","(51.098914, 6.506931)",1247.0159711820343
382,334459,2024-01-06 15:35:31,1,1,1,4563.449999999911,"(51.111889,6.477895)",67.0,"(51.105402,6.492413)",51.111889,6.477895,51.105402,6.492413,"(51.111889, 6.477895)","(51.105402, 6.492413)",1246.8359758292288
383,334459,2024-01-06 15:36:07,1,1,1,4564.6899999999105,"(51.118377,6.463377)",66.0,"(51.111889,6.477895)",51.118377,6.463377,51.111889,6.477895,"(51.118377, 6.463377)","(51.111889, 6.477895)",1246.7847674786206
384,334459,2024-01-06 15:37:40,1,1,1,4565.92999999991,"(51.124864,6.448859)",66.0,"(51.118377,6.463377)",51.124864,6.448859,51.118377,6.463377,"(51.124864, 6.448859)","(51.118377, 6.463377)",1246.604749455646
385,334459,2024-01-06 15:38:57,1,1,1,4567.16999999991,"(51.131352,6.434341)",66.0,"(51.124864,6.448859)",51.131352,6.434341,51.124864,6.448859,"(51.131352, 6.434341)","(51.124864, 6.448859)",1246.5535429084316
386,334459,2024-01-06 15:39:27,1,1,1,4568.40999999991,"(51.137839,6.419823)",66.0,"(51.131352,6.434341)",51.137839,6.419823,51.131352,6.434341,"(51.137839, 6.419823)","(51.131352, 6.434341)",1246.3735022310934
387,334459,2024-01-06 15:39:50,1,1,1,4569.64999999991,"(51.144327,6.405305)",65.0,"(51.137839,6.419823)",51.144327,6.405305,51.137839,6.419823,"(51.144327, 6.405305)","(51.137839, 6.419823)",1246.3222975119454
388,334459,2024-01-06 15:40:28,1,1,1,4570.889999999909,"(51.150814,6.390786)",65.0,"(51.144327,6.405305)",51.150814,6.390786,51.144327,6.405305,"(51.150814, 6.390786)","(51.144327, 6.405305)",1246.199280443095
389,334459,2024-01-06 15:41:37,1,1,1,4572.129999999909,"(51.157302,6.376268)",65.0,"(51.150814,6.390786)",51.157302,6.376268,51.150814,6.390786,"(51.157302, 6.376268)","(51.150814, 6.390786)",1246.0910313225666
390,334459,2024-01-06 15:42:31,1,1,1,4573.369999999909,"(51.163789,6.36175)",65.0,"(51.157302,6.376268)",51.163789,6.36175,51.157302,6.376268,"(51.163789, 6.36175)","(51.157302, 6.376268)",1245.910945370832
391,334459,2024-01-06 15:43:11,1,1,1,4574.609999999909,"(51.170277,6.347232)",64.0,"(51.163789,6.36175)",51.170277,6.347232,51.163789,6.36175,"(51.170277, 6.347232)","(51.163789, 6.36175)",1245.8597443768817
392,334459,2024-01-06 15:44:13,1,1,1,4575.8499999999085,"(51.176764,6.332714)",64.0,"(51.170277,6.347232)",51.176764,6.332714,51.170277,6.347232,"(51.176764, 6.332714)","(51.170277, 6.347232)",1245.679635806883
393,334459,2024-01-06 15:44:53,1,1,1,4577.089999999908,"(51.183252,6.318196)",64.0,"(51.176764,6.332714)",51.183252,6.318196,51.176764,6.332714,"(51.183252, 6.318196)","(51.176764, 6.332714)",1245.6284367100639
394,334459,2024-01-06 15:46:23,1,1,1,4578.329999999908,"(51.189739,6.303678)",64.0,"(51.183252,6.318196)",51.189739,6.303678,51.183252,6.318196,"(51.189739, 6.303678)","(51.183252, 6.318196)",1245.4483055365458
395,334459,2024-01-06 15:46:56,1,1,1,4579.569999999908,"(51.196227,6.28916)",63.0,"(51.189739,6.303678)",51.196227,6.28916,51.189739,6.303678,"(51.196227, 6.28916)","(51.189739, 6.303678)",1245.3971083615304
396,334459,2024-01-06 15:47:57,1,1,1,4580.809999999908,"(51.202714,6.274642)",63.0,"(51.196227,6.28916)",51.202714,6.274642,51.196227,6.28916,"(51.202714, 6.274642)","(51.196227, 6.28916)",1245.2169545935794
397,334459,2024-01-06 15:48:50,1,1,1,4582.049999999907,"(51.209202,6.260124)",63.0,"(51.202714,6.274642)",51.209202,6.260124,51.202714,6.274642,"(51.209202, 6.260124)","(51.202714, 6.274642)",1245.1657593643324
398,334459,2024-01-06 15:50:22,1,1,1,4583.289999999907,"(51.215689,6.245605)",63.0,"(51.209202,6.260124)",51.215689,6.245605,51.209202,6.260124,"(51.215689, 6.245605)","(51.209202, 6.260124)",1245.0425222077572
399,334459,2024-01-06 15:50:49,1,1,1,4584.529999999907,"(51.222177,6.231087)",62.0,"(51.215689,6.245605)",51.222177,6.231087,51.215689,6.245605,"(51.222177, 6.231087)","(51.215689, 6.245605)",1244.9343897561184
400,334459,2024-01-06 15:51:47,1,1,1,4585.769999999907,"(51.228664,6.216569)",62.0,"(51.222177,6.231087)",51.228664,6.216569,51.222177,6.231087,"(51.228664, 6.216569)","(51.222177, 6.231087)",1244.754190838233
401,334459,2024-01-06 15:52:40,1,1,1,4587.0099999999065,"(51.235152,6.202051)",62.0,"(51.228664,6.216569)",51.235152,6.202051,51.228664,6.216569,"(51.235152, 6.202051)","(51.228664, 6.216569)",1244.7029995717094
402,334459,2024-01-06 15:53:18,1,1,1,4588.249999999906,"(51.241639,6.187533)",62.0,"(51.235152,6.202051)",51.241639,6.187533,51.235152,6.202051,"(51.241639, 6.187533)","(51.235152, 6.202051)",1244.5227780976154
403,334459,2024-01-06 15:54:35,1,1,1,4589.489999999906,"(51.248127,6.173015)",61.0,"(51.241639,6.187533)",51.248127,6.173015,51.241639,6.187533,"(51.248127, 6.173015)","(51.241639, 6.187533)",1244.4715888480494
404,334459,2024-01-06 15:55:40,1,1,1,4590.729999999906,"(51.254614,6.158497)",61.0,"(51.248127,6.173015)",51.254614,6.158497,51.248127,6.173015,"(51.254614, 6.158497)","(51.248127, 6.173015)",1244.2913448307233
405,334459,2024-01-06 15:56:49,1,1,1,4591.969999999906,"(51.261102,6.143979)",61.0,"(51.254614,6.158497)",51.261102,6.143979,51.254614,6.158497,"(51.261102, 6.143979)","(51.254614, 6.158497)",1244.2401576227874
406,334459,2024-01-06 15:58:08,1,1,1,4593.209999999905,"(51.267589,6.129461)",61.0,"(51.261102,6.143979)",51.267589,6.129461,51.261102,6.143979,"(51.267589, 6.129461)","(51.261102, 6.143979)",1244.059891074145
407,334459,2024-01-06 15:59:01,1,1,1,4594.449999999905,"(51.274077,6.114943)",60.0,"(51.267589,6.129461)",51.274077,6.114943,51.267589,6.129461,"(51.274077, 6.114943)","(51.267589, 6.129461)",1244.008705928269
408,334459,2024-01-06 16:00:28,1,1,1,4595.689999999905,"(51.280565,6.100425)",60.0,"(51.274077,6.114943)",51.280565,6.100425,51.274077,6.114943,"(51.280565, 6.100425)","(51.274077, 6.114943)",1243.892963499669
409,334459,2024-01-06 16:01:23,1,1,1,4596.929999999905,"(51.287052,6.085906)",60.0,"(51.280565,6.100425)",51.287052,6.085906,51.280565,6.100425,"(51.287052, 6.085906)","(51.280565, 6.100425)",1243.7694844901112
410,334459,2024-01-06 16:02:08,1,1,1,4598.169999999905,"(51.29354,6.071388)",60.0,"(51.287052,6.085906)",51.29354,6.071388,51.287052,6.085906,"(51.29354, 6.071388)","(51.287052, 6.085906)",1243.6614811730385
411,334459,2024-01-06 16:02:43,1,1,1,4599.409999999904,"(51.300027,6.05687)",59.0,"(51.29354,6.071388)",51.300027,6.05687,51.29354,6.071388,"(51.300027, 6.05687)","(51.29354, 6.071388)",1243.4811583516791
412,334459,2024-01-06 16:03:40,1,1,1,4600.649999999904,"(51.306515,6.042352)",59.0,"(51.300027,6.05687)",51.306515,6.042352,51.300027,6.05687,"(51.306515, 6.042352)","(51.300027, 6.05687)",1243.4299784714522
413,334459,2024-01-06 16:05:10,1,1,1,4601.889999999904,"(51.313002,6.027834)",59.0,"(51.306515,6.042352)",51.313002,6.027834,51.306515,6.042352,"(51.313002, 6.027834)","(51.306515, 6.042352)",1243.2496331615505
414,334459,2024-01-06 16:06:26,1,1,1,4603.129999999904,"(51.31949,6.013316)",59.0,"(51.313002,6.027834)",51.31949,6.013316,51.313002,6.027834,"(51.31949, 6.013316)","(51.313002, 6.027834)",1243.1984554293863
415,334459,2024-01-06 16:07:01,1,1,1,4604.3699999999035,"(51.325977,5.998798)",58.0,"(51.31949,6.013316)",51.325977,5.998798,51.31949,6.013316,"(51.325977, 5.998798)","(51.31949, 6.013316)",1243.018087646744
416,334459,2024-01-06 16:07:26,1,1,1,4605.609999999903,"(51.332465,5.98428)",58.0,"(51.325977,5.998798)",51.332465,5.98428,51.325977,5.998798,"(51.332465, 5.98428)","(51.325977, 5.998798)",1242.966912083071
417,334459,2024-01-06 16:08:21,1,1,1,4606.849999999903,"(51.338952,5.969762)",58.0,"(51.332465,5.98428)",51.338952,5.969762,51.332465,5.98428,"(51.338952, 5.969762)","(51.332465, 5.98428)",1242.7865218396082
418,334459,2024-01-06 16:09:39,1,1,1,4608.089999999903,"(51.34544,5.955244)",58.0,"(51.338952,5.969762)",51.34544,5.955244,51.338952,5.969762,"(51.34544, 5.955244)","(51.338952, 5.969762)",1242.7353484726377
419,334459,2024-01-06 16:10:05,1,1,1,4609.329999999903,"(51.351927,5.940725)",57.0,"(51.34544,5.955244)",51.351927,5.940725,51.34544,5.955244,"(51.351927, 5.940725)","(51.34544, 5.955244)",1242.6116498272331
420,334459,2024-01-06 16:11:45,1,1,1,4610.569999999902,"(51.358415,5.926207)",57.0,"(51.351927,5.940725)",51.358415,5.926207,51.351927,5.940725,"(51.358415, 5.926207)","(51.351927, 5.940725)",1242.5037646293692
421,334459,2024-01-06 16:12:45,1,1,1,4611.809999999902,"(51.364902,5.911689)",57.0,"(51.358415,5.926207)",51.364902,5.911689,51.358415,5.926207,"(51.364902, 5.911689)","(51.358415, 5.926207)",1242.3233294993097
422,334459,2024-01-06 16:14:25,1,1,1,4613.049999999902,"(51.37139,5.897171)",57.0,"(51.364902,5.911689)",51.37139,5.897171,51.364902,5.911689,"(51.37139, 5.897171)","(51.364902, 5.911689)",1242.272160591983
423,334459,2024-01-06 16:16:03,1,1,1,4614.289999999902,"(51.377877,5.882653)",56.0,"(51.37139,5.897171)",51.377877,5.882653,51.37139,5.897171,"(51.377877, 5.882653)","(51.37139, 5.897171)",1242.091703038267
424,334459,2024-01-06 16:17:40,1,1,1,4615.5299999999015,"(51.384365,5.868135)",56.0,"(51.377877,5.882653)",51.384365,5.868135,51.377877,5.882653,"(51.384365, 5.868135)","(51.377877, 5.882653)",1242.0405363981295
425,334459,2024-01-06 16:18:58,1,1,1,4616.769999999901,"(51.390852,5.853617)",56.0,"(51.384365,5.868135)",51.390852,5.853617,51.384365,5.868135,"(51.390852, 5.853617)","(51.384365, 5.868135)",1241.8600564312615
426,334459,2024-01-06 16:20:26,1,1,1,4618.009999999901,"(51.39734,5.839099)",56.0,"(51.390852,5.853617)",51.39734,5.839099,51.390852,5.853617,"(51.39734, 5.839099)","(51.390852, 5.853617)",1241.8088920822781
427,334459,2024-01-06 16:21:39,1,1,1,4619.249999999901,"(51.403827,5.824581)",55.0,"(51.39734,5.839099)",51.403827,5.824581,51.39734,5.839099,"(51.403827, 5.824581)","(51.39734, 5.839099)",1241.628389718068
428,334459,2024-01-06 16:22:13,1,1,1,4620.489999999901,"(51.410315,5.810063)",55.0,"(51.403827,5.824581)",51.410315,5.810063,51.403827,5.824581,"(51.410315, 5.810063)","(51.403827, 5.824581)",1241.5772276817315
429,334459,2024-01-06 16:23:02,1,1,1,4621.7299999999,"(51.416802,5.795544)",55.0,"(51.410315,5.810063)",51.416802,5.795544,51.410315,5.810063,"(51.416802, 5.795544)","(51.410315, 5.810063)",1241.4533096172524
430,334459,2024-01-06 16:23:30,1,1,1,4622.9699999999,"(51.42329,5.781026)",55.0,"(51.416802,5.795544)",51.42329,5.781026,51.416802,5.795544,"(51.42329, 5.781026)","(51.416802, 5.795544)",1241.3455432327244
431,334459,2024-01-06 16:24:10,1,1,1,4624.2099999999,"(51.429777,5.766508)",54.0,"(51.42329,5.781026)",51.429777,5.766508,51.42329,5.781026,"(51.429777, 5.766508)","(51.42329, 5.781026)",1241.1649961078128
432,334459,2024-01-06 16:25:05,1,1,1,4625.4499999999,"(51.436265,5.75199)",54.0,"(51.429777,5.766508)",51.436265,5.75199,51.429777,5.766508,"(51.436265, 5.75199)","(51.429777, 5.766508)",1241.1138387711464
433,334459,2024-01-06 16:25:49,1,1,1,4626.6899999999,"(51.442752,5.737472)",54.0,"(51.436265,5.75199)",51.442752,5.737472,51.436265,5.75199,"(51.442752, 5.737472)","(51.436265, 5.75199)",1240.933269286415
434,334459,2024-01-06 16:27:05,1,1,1,4627.929999999899,"(51.44924,5.722954)",54.0,"(51.442752,5.737472)",51.44924,5.722954,51.442752,5.737472,"(51.44924, 5.722954)","(51.442752, 5.737472)",1240.8821143357106
435,334459,2024-01-06 16:27:34,1,1,1,4629.169999999899,"(51.455727,5.708436)",53.0,"(51.44924,5.722954)",51.455727,5.708436,51.44924,5.722954,"(51.455727, 5.708436)","(51.44924, 5.722954)",1240.7015225020157
436,334459,2024-01-06 16:28:56,1,1,1,4630.409999999899,"(51.462215,5.693918)",53.0,"(51.455727,5.708436)",51.462215,5.693918,51.455727,5.708436,"(51.462215, 5.693918)","(51.455727, 5.708436)",1240.650369959828
437,334459,2024-01-06 16:29:19,1,1,1,4631.649999999899,"(51.468702,5.6794)",53.0,"(51.462215,5.693918)",51.468702,5.6794,51.462215,5.693918,"(51.468702, 5.6794)","(51.462215, 5.693918)",1240.4697557912102
438,334459,2024-01-06 16:30:31,1,1,1,4632.8899999998985,"(51.47519,5.664882)",53.0,"(51.468702,5.6794)",51.47519,5.664882,51.468702,5.6794,"(51.47519, 5.664882)","(51.468702, 5.6794)",1240.418605683981
439,334459,2024-01-06 16:32:08,1,1,1,4634.129999999898,"(51.481678,5.650364)",52.0,"(51.47519,5.664882)",51.481678,5.650364,51.47519,5.664882,"(51.481678, 5.650364)","(51.47519, 5.664882)",1240.3027071617657
440,334459,2024-01-06 16:33:13,1,1,1,4635.369999999898,"(51.488165,5.635845)",52.0,"(51.481678,5.650364)",51.488165,5.635845,51.481678,5.650364,"(51.488165, 5.635845)","(51.481678, 5.650364)",1240.178547986873
441,334459,2024-01-06 16:33:38,1,1,1,4636.609999999898,"(51.494653,5.621327)",52.0,"(51.488165,5.635845)",51.494653,5.621327,51.488165,5.635845,"(51.494653, 5.621327)","(51.488165, 5.635845)",1240.070913099267
442,334459,2024-01-06 16:34:28,1,1,1,4637.849999999898,"(51.50114,5.606809)",52.0,"(51.494653,5.621327)",51.50114,5.606809,51.494653,5.621327,"(51.50114, 5.606809)","(51.494653, 5.621327)",1239.890243145388
443,334459,2024-01-06 16:34:54,1,1,1,4639.089999999897,"(51.507628,5.592291)",51.0,"(51.50114,5.606809)",51.507628,5.592291,51.50114,5.606809,"(51.507628, 5.592291)","(51.50114, 5.606809)",1239.8390992258153
444,334459,2024-01-06 16:35:55,1,1,1,4640.329999999897,"(51.514115,5.577773)",51.0,"(51.507628,5.592291)",51.514115,5.577773,51.507628,5.592291,"(51.514115, 5.577773)","(51.507628, 5.592291)",1239.6584069804976
445,334459,2024-01-06 16:37:05,1,1,1,4641.569999999897,"(51.520603,5.563255)",51.0,"(51.514115,5.577773)",51.520603,5.563255,51.514115,5.577773,"(51.520603, 5.563255)","(51.514115, 5.577773)",1239.6072655804792
446,334459,2024-01-06 16:38:34,1,1,1,4642.809999999897,"(51.52709,5.548737)",51.0,"(51.520603,5.563255)",51.52709,5.548737,51.520603,5.563255,"(51.52709, 5.548737)","(51.520603, 5.563255)",1239.4265510556431
447,334459,2024-01-06 16:39:27,1,1,1,4644.0499999998965,"(51.533578,5.534219)",50.0,"(51.52709,5.548737)",51.533578,5.534219,51.52709,5.548737,"(51.533578, 5.534219)","(51.52709, 5.548737)",1239.375412195966
448,334459,2024-01-06 16:40:57,1,1,1,4645.289999999896,"(51.540065,5.519701)",50.0,"(51.533578,5.534219)",51.540065,5.519701,51.533578,5.534219,"(51.540065, 5.519701)","(51.533578, 5.534219)",1239.1946754060036
449,334459,2024-01-06 16:41:34,1,1,1,4646.529999999896,"(51.546553,5.505183)",50.0,"(51.540065,5.519701)",51.546553,5.505183,51.540065,5.519701,"(51.546553, 5.505183)","(51.540065, 5.519701)",1239.1435391124055
450,334459,2024-01-06 16:42:50,1,1,1,4647.769999999896,"(51.55304,5.490664)",50.0,"(51.546553,5.505183)",51.55304,5.490664,51.546553,5.505183,"(51.55304, 5.490664)","(51.546553, 5.505183)",1239.0191609767824
451,334459,2024-01-06 16:44:24,1,1,1,4649.009999999896,"(51.559528,5.476146)",49.0,"(51.55304,5.490664)",51.559528,5.476146,51.55304,5.490664,"(51.559528, 5.476146)","(51.55304, 5.490664)",1238.9116463639189
452,334459,2024-01-06 16:45:24,1,1,1,4650.249999999895,"(51.566015,5.461628)",49.0,"(51.559528,5.476146)",51.566015,5.461628,51.559528,5.476146,"(51.566015, 5.461628)","(51.559528, 5.476146)",1238.7308650801733
453,334459,2024-01-06 16:45:51,1,1,1,4651.489999999895,"(51.572503,5.44711)",49.0,"(51.566015,5.461628)",51.572503,5.44711,51.566015,5.461628,"(51.572503, 5.44711)","(51.566015, 5.461628)",1238.679733988163
454,334459,2024-01-06 16:47:22,1,1,1,4652.729999999895,"(51.57899,5.432592)",49.0,"(51.572503,5.44711)",51.57899,5.432592,51.572503,5.44711,"(51.57899, 5.432592)","(51.572503, 5.44711)",1238.4989304778803
455,334459,2024-01-06 16:48:21,1,1,1,4653.969999999895,"(51.585478,5.418074)",48.0,"(51.57899,5.432592)",51.585478,5.418074,51.57899,5.432592,"(51.585478, 5.418074)","(51.57899, 5.432592)",1238.4478020234988
456,334459,2024-01-06 16:49:25,1,1,1,4655.2099999998945,"(51.591965,5.403556)",48.0,"(51.585478,5.418074)",51.591965,5.403556,51.585478,5.418074,"(51.591965, 5.403556)","(51.585478, 5.418074)",1238.2669762971864
457,334459,2024-01-06 16:50:28,1,1,1,4656.449999999894,"(51.598453,5.389038)",48.0,"(51.591965,5.403556)",51.598453,5.389038,51.591965,5.403556,"(51.598453, 5.389038)","(51.591965, 5.403556)",1238.215850504758
458,334459,2024-01-06 16:52:01,1,1,1,4657.689999999894,"(51.60494,5.37452)",48.0,"(51.598453,5.389038)",51.60494,5.37452,51.598453,5.389038,"(51.60494, 5.37452)","(51.598453, 5.389038)",1238.0350025757493
459,334459,2024-01-06 16:53:34,1,1,1,4658.929999999894,"(51.611428,5.360002)",47.0,"(51.60494,5.37452)",51.611428,5.360002,51.60494,5.37452,"(51.611428, 5.360002)","(51.60494, 5.37452)",1237.9838794685359
460,334459,2024-01-06 16:54:17,1,1,1,4660.169999999894,"(51.617915,5.345483)",47.0,"(51.611428,5.360002)",51.617915,5.345483,51.611428,5.360002,"(51.617915, 5.345483)","(51.611428, 5.360002)",1237.8592825974883
461,334459,2024-01-06 16:55:23,1,1,1,4661.409999999893,"(51.624403,5.330965)",47.0,"(51.617915,5.345483)",51.624403,5.330965,51.617915,5.345483,"(51.624403, 5.330965)","(51.617915, 5.345483)",1237.751888953905
462,334459,2024-01-06 16:56:38,1,1,1,4662.649999999893,"(51.63089,5.316447)",47.0,"(51.624403,5.330965)",51.63089,5.316447,51.624403,5.330965,"(51.63089, 5.316447)","(51.624403, 5.330965)",1237.5709966591555
463,334459,2024-01-06 16:57:13,1,1,1,4663.889999999893,"(51.637378,5.301929)",46.0,"(51.63089,5.316447)",51.637378,5.301929,51.63089,5.316447,"(51.637378, 5.301929)","(51.63089, 5.316447)",1237.5198789949889
464,334459,2024-01-06 16:58:38,1,1,1,4665.129999999893,"(51.643865,5.287411)",46.0,"(51.637378,5.301929)",51.643865,5.287411,51.637378,5.301929,"(51.643865, 5.287411)","(51.637378, 5.301929)",1237.3389645371917
465,334459,2024-01-06 16:59:37,1,1,1,4666.369999999893,"(51.650353,5.272893)",46.0,"(51.643865,5.287411)",51.650353,5.272893,51.643865,5.287411,"(51.650353, 5.272893)","(51.643865, 5.287411)",1237.2878496319167
466,334459,2024-01-06 17:01:10,1,1,1,4667.609999999892,"(51.65684,5.258375)",46.0,"(51.650353,5.272893)",51.65684,5.258375,51.650353,5.272893,"(51.65684, 5.258375)","(51.650353, 5.272893)",1237.106913022289
467,334459,2024-01-06 17:02:47,1,1,1,4668.849999999892,"(51.663328,5.243857)",45.0,"(51.65684,5.258375)",51.663328,5.243857,51.65684,5.258375,"(51.663328, 5.243857)","(51.65684, 5.258375)",1237.055800898108
468,334459,2024-01-06 17:03:52,1,1,1,4670.089999999892,"(51.669816,5.229339)",45.0,"(51.663328,5.243857)",51.669816,5.229339,51.663328,5.243857,"(51.669816, 5.229339)","(51.663328, 5.243857)",1236.9397603357559
469,334459,2024-01-06 17:05:27,1,1,1,4671.329999999892,"(51.676303,5.214821)",45.0,"(51.669816,5.229339)",51.676303,5.214821,51.669816,5.229339,"(51.676303, 5.214821)","(51.669816, 5.229339)",1236.758790524166
470,334459,2024-01-06 17:06:31,1,1,1,4672.5699999998915,"(51.682791,5.200303)",45.0,"(51.676303,5.214821)",51.682791,5.200303,51.676303,5.214821,"(51.682791, 5.200303)","(51.676303, 5.214821)",1236.7076826183327
