,id,trip_id,timestamp,timespent_s,speed_m_s,distance_m,avg_od_speed_m_s,gps_speed_m_s,spent_fuel%,first_location
746,334457,2,2024-01-02 13:43:06,71,25.93,1841,25.77,25.93,0.42,"(53.969733, -6.426101)"
747,334457,2,2024-01-02 13:43:37,31,59.38,1840,59.03,59.38,0.64,"(53.969733, -6.426101)"
748,334457,2,2024-01-02 13:44:22,45,40.91,1840,40.67,40.91,0.28,"(53.969733, -6.426101)"
749,334457,2,2024-01-02 13:45:53,91,20.23,1840,20.11,20.23,0.4,"(53.969733, -6.426101)"
750,334457,2,2024-01-02 13:46:46,53,34.73,1840,34.53,34.73,0.82,"(53.969733, -6.426101)"
751,334457,2,2024-01-02 13:47:58,72,25.56,1840,25.42,25.56,0.48,"(53.969733, -6.426101)"
752,334457,2,2024-01-02 13:49:06,68,27.07,1840,26.91,27.07,0.65,"(53.969733, -6.426101)"
753,334457,2,2024-01-02 13:50:14,68,27.07,1840,26.91,27.07,0.61,"(53.969733, -6.426101)"
754,334457,2,2024-01-02 13:50:47,33,55.77,1840,55.45,55.77,0.61,"(53.969733, -6.426101)"
755,334457,2,2024-01-02 13:52:00,73,25.21,1840,25.07,25.21,0.3,"(53.969733, -6.426101)"
756,334457,2,2024-01-02 13:53:17,77,23.9,1840,23.77,23.9,0.66,"(53.969733, -6.426101)"
757,334457,2,2024-01-02 13:54:45,88,20.91,1840,20.8,20.91,0.69,"(53.969733, -6.426101)"
758,334457,2,2024-01-02 13:55:38,53,34.72,1840,34.53,34.72,0.79,"(53.969733, -6.426101)"
759,334457,2,2024-01-02 13:57:09,91,20.22,1840,20.11,20.22,0.48,"(53.969733, -6.426101)"
760,334457,2,2024-01-02 13:57:57,48,38.33,1839,38.12,38.33,0.82,"(53.969733, -6.426101)"
761,334457,2,2024-01-02 13:59:37,100,18.4,1839,18.3,18.4,0.43,"(53.969733, -6.426101)"
762,334457,2,2024-01-02 14:00:13,36,51.1,1839,50.83,51.1,0.9,"(53.969733, -6.426101)"
763,334457,2,2024-01-02 14:01:43,90,20.44,1839,20.33,20.44,0.32,"(53.969733, -6.426101)"
764,334457,2,2024-01-02 14:03:05,82,22.43,1839,22.32,22.43,0.81,"(53.969733, -6.426101)"
765,334457,2,2024-01-02 14:03:39,34,54.1,1839,53.82,54.1,0.74,"(53.969733, -6.426101)"
766,334457,2,2024-01-02 14:04:33,54,34.06,1839,33.89,34.06,0.31,"(53.969733, -6.426101)"
767,334457,2,2024-01-02 14:05:42,69,26.66,1839,26.52,26.66,0.49,"(53.969733, -6.426101)"
768,334457,2,2024-01-02 14:07:17,95,19.36,1839,19.26,19.36,0.62,"(53.969733, -6.426101)"
769,334457,2,2024-01-02 14:07:59,42,43.79,1839,43.57,43.79,0.85,"(53.969733, -6.426101)"
770,334457,2,2024-01-02 14:09:23,84,21.89,1839,21.79,21.89,0.38,"(53.969733, -6.426101)"
771,334457,2,2024-01-02 14:10:30,67,27.45,1839,27.31,27.45,0.76,"(53.969733, -6.426101)"
772,334457,2,2024-01-02 14:11:44,74,24.85,1838,24.73,24.85,0.6,"(53.969733, -6.426101)"
773,334457,2,2024-01-02 14:13:06,82,22.42,1838,22.32,22.42,0.67,"(53.969733, -6.426101)"
774,334457,2,2024-01-02 14:14:29,83,22.15,1838,22.05,22.15,0.74,"(53.969733, -6.426101)"
775,334457,2,2024-01-02 14:16:07,98,18.76,1838,18.67,18.76,0.75,"(53.969733, -6.426101)"
776,334457,2,2024-01-02 14:17:32,85,21.63,1838,21.53,21.63,0.88,"(53.969733, -6.426101)"
777,334457,2,2024-01-02 14:18:12,40,45.96,1838,45.75,45.96,0.76,"(53.969733, -6.426101)"
778,334457,2,2024-01-02 14:19:43,91,20.2,1838,20.11,20.2,0.36,"(53.969733, -6.426101)"
779,334457,2,2024-01-02 14:20:55,72,25.53,1838,25.42,25.53,0.84,"(53.969733, -6.426101)"
780,334457,2,2024-01-02 14:21:48,53,34.68,1838,34.53,34.68,0.67,"(53.969733, -6.426101)"
781,334457,2,2024-01-02 14:50:00,1692,0.0,0,0.9,0.0,0.49,"(53.969733, -6.426101)"
782,334457,2,2024-01-02 14:50:58,58,26.41,1531,26.38,26.41,8.85,"(53.969733, -6.426101)"
783,334457,2,2024-01-02 14:52:05,67,22.86,1531,22.84,22.86,0.3,"(53.969733, -6.426101)"
784,334457,2,2024-01-02 14:53:04,59,25.97,1532,25.93,25.97,0.35,"(53.969733, -6.426101)"
785,334457,2,2024-01-02 14:53:58,54,28.37,1532,28.33,28.37,0.31,"(53.969733, -6.426101)"
786,334457,2,2024-01-02 14:55:07,69,22.2,1532,22.17,22.2,0.28,"(53.969733, -6.426101)"
787,334457,2,2024-01-02 14:55:49,42,36.48,1532,36.43,36.48,0.36,"(53.969733, -6.426101)"
788,334457,2,2024-01-02 14:56:36,47,32.6,1532,32.55,32.6,0.22,"(53.969733, -6.426101)"
789,334457,2,2024-01-02 14:57:13,37,41.41,1532,41.35,41.41,0.25,"(53.969733, -6.426101)"
790,334457,2,2024-01-02 14:57:48,35,43.78,1532,43.71,43.78,0.19,"(53.969733, -6.426101)"
791,334457,2,2024-01-02 14:58:41,53,28.91,1532,28.87,28.91,0.18,"(53.969733, -6.426101)"
792,334457,2,2024-01-02 14:59:39,58,26.42,1532,26.38,26.42,0.28,"(53.969733, -6.426101)"
793,334457,2,2024-01-02 15:00:28,49,31.28,1532,31.22,31.28,0.3,"(53.969733, -6.426101)"
794,334457,2,2024-01-02 15:01:18,50,30.65,1532,30.6,30.65,0.26,"(53.969733, -6.426101)"
795,334457,2,2024-01-02 15:02:28,70,21.89,1532,21.86,21.89,0.26,"(53.969733, -6.426101)"
796,334457,2,2024-01-02 15:03:10,42,36.49,1532,36.43,36.49,0.37,"(53.969733, -6.426101)"
797,334457,2,2024-01-02 15:04:08,58,26.43,1532,26.38,26.43,0.22,"(53.969733, -6.426101)"
798,334457,2,2024-01-02 15:05:11,63,24.33,1532,24.29,24.33,0.3,"(53.969733, -6.426101)"
799,334457,2,2024-01-02 15:06:18,67,22.88,1532,22.84,22.88,0.33,"(53.969733, -6.426101)"
800,334457,2,2024-01-02 15:07:14,56,27.37,1532,27.32,27.37,0.35,"(53.969733, -6.426101)"
801,334457,2,2024-01-02 15:07:59,45,34.07,1532,34.0,34.07,0.29,"(53.969733, -6.426101)"
802,334457,2,2024-01-02 15:08:51,52,29.48,1532,29.42,29.48,0.24,"(53.969733, -6.426101)"
803,334457,2,2024-01-02 15:09:26,35,43.8,1533,43.71,43.8,0.27,"(53.969733, -6.426101)"
804,334457,2,2024-01-02 15:10:25,59,25.99,1533,25.93,25.99,0.18,"(53.969733, -6.426101)"
805,334457,2,2024-01-02 15:11:00,35,43.8,1533,43.71,43.8,0.31,"(53.969733, -6.426101)"
806,334457,2,2024-01-02 15:12:10,70,21.9,1533,21.86,21.9,0.18,"(53.969733, -6.426101)"
807,334457,2,2024-01-02 15:12:48,38,40.35,1533,40.26,40.35,0.37,"(53.969733, -6.426101)"
808,334457,2,2024-01-02 15:13:28,40,38.33,1533,38.25,38.33,0.2,"(53.969733, -6.426101)"
809,334457,2,2024-01-02 15:14:14,46,33.34,1533,33.26,33.34,0.48,"(53.969733, -6.426101)"
810,334457,2,2024-01-02 15:14:50,36,42.6,1533,42.5,42.6,0.55,"(53.969733, -6.426101)"
811,334457,2,2024-01-02 15:15:34,44,34.85,1533,34.77,34.85,0.43,"(53.969733, -6.426101)"
812,334457,2,2024-01-02 15:16:33,59,25.99,1533,25.93,25.99,0.52,"(53.969733, -6.426101)"
813,334457,2,2024-01-02 15:17:22,49,31.3,1533,31.22,31.3,0.7,"(53.969733, -6.426101)"
814,334457,2,2024-01-02 15:18:25,63,24.34,1533,24.29,24.34,0.58,"(53.969733, -6.426101)"
815,334457,2,2024-01-02 15:19:31,66,23.24,1533,23.18,23.24,0.75,"(53.969733, -6.426101)"
816,334457,2,2024-01-02 15:20:12,41,37.41,1533,37.32,37.41,0.79,"(53.969733, -6.426101)"
817,334457,2,2024-01-02 15:21:10,58,26.45,1533,26.38,26.45,0.49,"(53.969733, -6.426101)"
818,334457,2,2024-01-02 15:21:56,46,33.35,1533,33.26,33.35,0.69,"(53.969733, -6.426101)"
819,334457,2,2024-01-02 15:22:52,56,27.39,1533,27.32,27.39,0.55,"(53.969733, -6.426101)"
820,334457,2,2024-01-02 15:23:42,50,30.68,1534,30.6,30.68,0.67,"(53.969733, -6.426101)"
821,334457,2,2024-01-02 15:24:35,53,28.94,1534,28.87,28.94,0.6,"(53.969733, -6.426101)"
822,334457,2,2024-01-02 15:25:42,67,22.9,1534,22.84,22.9,0.63,"(53.969733, -6.426101)"
823,334457,2,2024-01-02 15:26:48,66,23.25,1534,23.18,23.25,0.8,"(53.969733, -6.426101)"
824,334457,2,2024-01-02 15:27:56,68,22.56,1534,22.5,22.56,0.79,"(53.969733, -6.426101)"
825,334457,2,2024-01-02 15:28:45,49,31.31,1534,31.22,31.31,0.81,"(53.969733, -6.426101)"
826,334457,2,2024-01-02 15:29:25,40,38.36,1534,38.25,38.36,0.67,"(53.969733, -6.426101)"
827,334457,2,2024-01-02 15:30:15,50,30.69,1534,30.6,30.69,0.55,"(53.969733, -6.426101)"
828,334457,2,2024-01-02 15:31:21,66,23.25,1534,23.18,23.25,0.68,"(53.969733, -6.426101)"
829,334457,2,2024-01-02 15:32:20,59,26.01,1534,25.93,26.01,0.9,"(53.969733, -6.426101)"
830,334457,2,2024-01-02 15:33:22,62,24.75,1534,24.68,24.75,0.81,"(53.969733, -6.426101)"
831,334457,2,2024-01-02 15:34:25,63,24.36,1534,24.29,24.36,0.85,"(53.969733, -6.426101)"
832,334457,2,2024-01-02 15:35:24,59,26.01,1534,25.93,26.01,0.86,"(53.969733, -6.426101)"
833,334457,2,2024-01-02 15:36:27,63,24.36,1534,24.29,24.36,0.81,"(53.969733, -6.426101)"
834,334457,2,2024-01-02 15:37:37,70,21.93,1534,21.86,21.93,0.86,"(53.969733, -6.426101)"
835,334457,2,2024-01-02 15:38:41,64,23.98,1534,23.91,23.98,0.96,"(53.969733, -6.426101)"
836,334457,2,2024-01-02 15:39:21,40,38.37,1534,38.25,38.37,0.87,"(53.969733, -6.426101)"
837,334457,2,2024-01-02 15:39:58,37,41.48,1534,41.35,41.48,0.55,"(53.969733, -6.426101)"
838,334457,2,2024-01-02 15:41:00,62,24.76,1535,24.68,24.76,0.51,"(53.969733, -6.426101)"
839,334457,2,2024-01-02 15:42:09,69,22.25,1535,22.17,22.25,0.85,"(53.969733, -6.426101)"
840,334457,2,2024-01-02 15:42:57,48,31.98,1535,31.88,31.98,0.94,"(53.969733, -6.426101)"
841,334457,2,2024-01-02 15:43:54,57,26.93,1535,26.84,26.93,0.66,"(53.969733, -6.426101)"
842,334457,2,2024-01-02 15:44:29,35,43.87,1535,43.71,43.87,0.78,"(53.969733, -6.426101)"
843,334457,2,2024-01-02 15:45:24,55,27.91,1535,27.82,27.91,0.48,"(53.969733, -6.426101)"
844,334457,2,2024-01-02 15:46:13,49,31.33,1535,31.22,31.33,0.75,"(53.969733, -6.426101)"
845,334457,2,2024-01-02 15:47:17,64,23.99,1535,23.91,23.99,0.67,"(53.969733, -6.426101)"
846,334457,2,2024-01-02 15:47:54,37,41.5,1535,41.35,41.5,0.87,"(53.969733, -6.426101)"
847,334457,2,2024-01-02 15:48:47,53,28.97,1535,28.87,28.97,0.51,"(53.969733, -6.426101)"
848,334457,2,2024-01-02 15:49:46,59,26.03,1535,25.93,26.03,0.72,"(53.969733, -6.426101)"
849,334457,2,2024-01-02 15:50:45,59,26.03,1535,25.93,26.03,0.81,"(53.969733, -6.426101)"
850,334457,2,2024-01-02 15:51:35,50,30.71,1535,30.6,30.71,0.81,"(53.969733, -6.426101)"
851,334457,2,2024-01-02 15:52:36,61,25.18,1535,25.08,25.18,0.68,"(53.969733, -6.426101)"
852,334457,2,2024-01-02 15:53:42,66,23.27,1535,23.18,23.27,0.83,"(53.969733, -6.426101)"
853,334457,2,2024-01-02 15:54:47,65,23.63,1535,23.54,23.63,0.9,"(53.969733, -6.426101)"
854,334457,2,2024-01-02 15:55:53,66,23.27,1535,23.18,23.27,0.89,"(53.969733, -6.426101)"
855,334457,2,2024-01-02 15:56:59,66,23.27,1535,23.18,23.27,0.53,"(53.969733, -6.426101)"
856,334457,2,2024-01-02 15:57:48,49,31.35,1535,31.22,31.35,0.53,"(53.969733, -6.426101)"
857,334457,2,2024-01-02 15:58:47,59,26.04,1536,25.93,26.04,0.39,"(53.969733, -6.426101)"
858,334457,2,2024-01-02 15:59:47,60,25.6,1536,25.5,25.6,0.47,"(53.969733, -6.426101)"
859,334457,2,2024-01-02 16:00:55,68,22.59,1536,22.5,22.59,0.48,"(53.969733, -6.426101)"
860,334457,2,2024-01-02 16:01:41,46,33.4,1536,33.26,33.4,0.54,"(53.969733, -6.426101)"
861,334457,2,2024-01-02 16:02:49,68,22.59,1536,22.5,22.59,0.37,"(53.969733, -6.426101)"
862,334457,2,2024-01-02 16:03:42,53,28.99,1536,28.87,28.99,0.54,"(53.969733, -6.426101)"
863,334457,2,2024-01-02 16:04:19,37,41.53,1536,41.35,41.53,0.42,"(53.969733, -6.426101)"
864,334457,2,2024-01-02 16:04:58,39,39.4,1536,39.23,39.4,0.3,"(53.969733, -6.426101)"
865,334457,2,2024-01-02 16:05:35,37,41.53,1536,41.35,41.53,0.31,"(53.969733, -6.426101)"
866,334457,2,2024-01-02 16:06:44,69,22.27,1536,22.17,22.27,0.3,"(53.969733, -6.426101)"
867,334457,2,2024-01-02 16:07:46,62,24.78,1536,24.68,24.78,0.55,"(53.969733, -6.426101)"
868,334457,2,2024-01-02 16:08:35,49,31.36,1536,31.22,31.36,0.5,"(53.969733, -6.426101)"
869,334457,2,2024-01-02 16:09:22,47,32.7,1536,32.55,32.7,0.39,"(53.969733, -6.426101)"
870,334457,2,2024-01-02 16:10:24,62,24.79,1536,24.68,24.79,0.38,"(53.969733, -6.426101)"
871,334457,2,2024-01-02 16:11:16,52,29.56,1536,29.42,29.56,0.5,"(53.969733, -6.426101)"
872,334457,2,2024-01-02 16:11:59,43,35.74,1536,35.58,35.74,0.42,"(53.969733, -6.426101)"
873,334457,2,2024-01-02 16:12:38,39,39.41,1536,39.23,39.41,0.34,"(53.969733, -6.426101)"
874,334457,2,2024-01-02 16:13:44,66,23.29,1537,23.18,23.29,0.31,"(53.969733, -6.426101)"
875,334457,2,2024-01-02 16:14:47,63,24.4,1537,24.29,24.4,0.53,"(53.969733, -6.426101)"
876,334457,2,2024-01-02 16:15:45,58,26.5,1537,26.38,26.5,0.5,"(53.969733, -6.426101)"
877,334457,2,2024-01-02 16:16:36,51,30.14,1537,30.0,30.14,0.46,"(53.969733, -6.426101)"
878,334457,2,2024-01-02 16:17:16,40,38.43,1537,38.25,38.43,0.41,"(53.969733, -6.426101)"
879,334457,2,2024-01-02 16:17:56,40,38.43,1537,38.25,38.43,0.32,"(53.969733, -6.426101)"
880,334457,2,2024-01-02 16:18:45,49,31.38,1537,31.22,31.38,0.32,"(53.969733, -6.426101)"
881,334457,2,2024-01-02 16:19:45,60,25.62,1537,25.5,25.62,0.39,"(53.969733, -6.426101)"
882,334457,2,2024-01-02 16:20:36,51,30.15,1537,30.0,30.15,0.48,"(53.969733, -6.426101)"
883,334457,2,2024-01-02 16:21:28,52,29.57,1537,29.42,29.57,0.41,"(53.969733, -6.426101)"
884,334457,2,2024-01-02 16:22:05,37,41.56,1537,41.35,41.56,0.42,"(53.969733, -6.426101)"
885,334457,2,2024-01-02 16:22:44,39,39.43,1537,39.23,39.43,0.3,"(53.969733, -6.426101)"
886,334457,2,2024-01-02 16:23:33,49,31.38,1537,31.22,31.38,0.31,"(53.969733, -6.426101)"
887,334457,2,2024-01-02 16:24:31,58,26.51,1537,26.38,26.51,0.39,"(53.969733, -6.426101)"
888,334457,2,2024-01-02 16:25:35,64,24.03,1537,23.91,24.03,0.46,"(53.969733, -6.426101)"
889,334457,2,2024-01-02 16:26:13,38,40.47,1537,40.26,40.47,0.51,"(53.969733, -6.426101)"
890,334457,2,2024-01-02 16:27:18,65,23.66,1537,23.54,23.66,0.3,"(53.969733, -6.426101)"
891,334457,2,2024-01-02 16:28:10,52,29.58,1537,29.42,29.58,0.52,"(53.969733, -6.426101)"
892,334457,2,2024-01-02 16:29:01,51,30.16,1537,30.0,30.16,0.42,"(53.969733, -6.426101)"
893,334457,2,2024-01-02 16:30:00,59,26.07,1538,25.93,26.07,0.41,"(53.969733, -6.426101)"
894,334457,2,2024-01-02 16:31:09,69,22.29,1538,22.17,22.29,0.47,"(53.969733, -6.426101)"
895,334457,2,2024-01-02 16:32:16,67,22.96,1538,22.84,22.96,0.55,"(53.969733, -6.426101)"
896,334457,2,2024-01-02 16:32:57,41,37.52,1538,37.32,37.52,0.54,"(53.969733, -6.426101)"
897,334457,2,2024-01-02 16:33:32,35,43.95,1538,43.71,43.95,0.47,"(53.969733, -6.426101)"
898,334457,2,2024-01-02 16:34:23,51,30.16,1538,30.0,30.16,0.4,"(53.969733, -6.426101)"
899,334457,2,2024-01-02 16:35:28,65,23.67,1538,23.54,23.67,0.58,"(53.969733, -6.426101)"
900,334457,2,2024-01-02 16:36:09,41,37.52,1538,37.32,37.52,0.75,"(53.969733, -6.426101)"
901,334457,2,2024-01-02 16:36:58,49,31.4,1538,31.22,31.4,0.47,"(53.969733, -6.426101)"
902,334457,2,2024-01-02 16:37:35,37,41.58,1538,41.35,41.58,0.56,"(53.969733, -6.426101)"
903,334457,2,2024-01-02 16:38:17,42,36.63,1538,36.43,36.63,0.42,"(53.969733, -6.426101)"
904,334457,2,2024-01-02 16:39:16,59,26.08,1538,25.93,26.08,0.48,"(53.969733, -6.426101)"
905,334457,2,2024-01-02 16:40:25,69,22.3,1538,22.17,22.3,0.68,"(53.969733, -6.426101)"
906,334457,2,2024-01-02 16:41:19,54,28.5,1538,28.33,28.5,0.79,"(53.969733, -6.426101)"
907,334457,2,2024-01-02 16:42:08,49,31.41,1538,31.22,31.41,0.62,"(53.969733, -6.426101)"
908,334457,2,2024-01-02 16:42:44,36,42.75,1538,42.5,42.75,0.56,"(53.969733, -6.426101)"
909,334457,2,2024-01-02 16:43:51,67,22.97,1538,22.84,22.97,0.41,"(53.969733, -6.426101)"
910,334457,2,2024-01-02 16:44:29,38,40.5,1539,40.26,40.5,0.77,"(53.969733, -6.426101)"
911,334457,2,2024-01-02 16:45:38,69,22.3,1539,22.17,22.3,0.44,"(53.969733, -6.426101)"
912,334457,2,2024-01-02 16:46:21,43,35.79,1539,35.58,35.79,0.79,"(53.969733, -6.426101)"
913,334457,2,2024-01-02 16:47:02,41,37.54,1539,37.32,37.54,0.49,"(53.969733, -6.426101)"
914,334457,2,2024-01-02 16:48:09,67,22.97,1539,22.84,22.97,0.47,"(53.969733, -6.426101)"
915,334457,2,2024-01-02 16:49:08,59,26.09,1539,25.93,26.09,0.77,"(53.969733, -6.426101)"
916,334457,2,2024-01-02 16:50:07,59,26.09,1539,25.93,26.09,0.68,"(53.969733, -6.426101)"
917,334457,2,2024-01-02 16:50:54,47,32.75,1539,32.55,32.75,0.68,"(53.969733, -6.426101)"
918,334457,2,2024-01-02 16:51:36,42,36.65,1539,36.43,36.65,0.54,"(53.969733, -6.426101)"
919,334457,2,2024-01-02 16:52:14,38,40.51,1539,40.26,40.51,0.48,"(53.969733, -6.426101)"
920,334457,2,2024-01-02 16:52:57,43,35.8,1539,35.58,35.8,0.44,"(53.969733, -6.426101)"
921,334457,2,2024-01-02 16:53:49,52,29.61,1539,29.42,29.61,0.49,"(53.969733, -6.426101)"
922,334457,2,2024-01-02 16:54:54,65,23.69,1539,23.54,23.69,0.6,"(53.969733, -6.426101)"
923,334457,2,2024-01-02 16:55:57,63,24.44,1539,24.29,24.44,0.75,"(53.969733, -6.426101)"
924,334457,2,2024-01-02 16:56:36,39,39.48,1539,39.23,39.48,0.72,"(53.969733, -6.426101)"
925,334457,2,2024-01-02 16:57:37,61,25.24,1539,25.08,25.24,0.45,"(53.969733, -6.426101)"
926,334457,2,2024-01-02 16:58:27,50,30.8,1539,30.6,30.8,0.7,"(53.969733, -6.426101)"
927,334457,2,2024-01-02 16:59:06,39,39.49,1539,39.23,39.49,0.57,"(53.969733, -6.426101)"
928,334457,2,2024-01-02 17:00:03,57,27.02,1540,26.84,27.02,0.45,"(53.969733, -6.426101)"
929,334457,2,2024-01-02 17:00:39,36,42.78,1540,42.5,42.78,0.65,"(53.969733, -6.426101)"
930,334457,2,2024-01-02 17:01:20,41,37.56,1540,37.32,37.56,0.41,"(53.969733, -6.426101)"
931,334457,2,2024-01-02 17:02:16,56,27.5,1540,27.32,27.5,0.47,"(53.969733, -6.426101)"
932,334458,1,2024-01-01 15:00:00,0,0.0,0,0.0,0.0,0.64,"(54.555905, -1.228622)"
933,334458,1,2024-01-01 15:04:00,240,9.81,2353,,9.81,0.0,"(54.555905, -1.228622)"
934,334458,1,2024-01-01 15:07:00,180,13.07,2353,,13.07,1.03,"(54.555905, -1.228622)"
935,334458,1,2024-01-01 15:09:00,120,19.61,2353,,19.61,0.77,"(54.555905, -1.228622)"
936,334458,1,2024-01-01 15:12:00,180,13.07,2353,,13.07,0.51,"(54.555905, -1.228622)"
937,334458,1,2024-01-01 15:16:00,240,9.81,2353,,9.81,0.77,"(54.555905, -1.228622)"
938,334458,1,2024-01-01 15:17:00,60,39.22,2353,,39.22,1.03,"(54.555905, -1.228622)"
939,334458,1,2024-01-01 15:19:00,120,19.61,2353,,19.61,0.26,"(54.555905, -1.228622)"
940,334458,1,2024-01-01 15:24:00,300,7.85,2353,8.33,7.85,0.51,"(54.555905, -1.228622)"
941,334458,1,2024-01-01 15:27:00,180,13.08,2353,8.33,13.08,1.28,"(54.555905, -1.228622)"
942,334458,1,2024-01-01 15:32:00,300,7.85,2353,12.04,7.85,0.77,"(54.555905, -1.228622)"
943,334458,1,2024-01-01 15:37:00,300,7.85,2353,12.04,7.85,1.28,"(54.555905, -1.228622)"
944,334458,1,2024-01-01 15:42:00,300,7.85,2353,12.04,7.85,1.28,"(54.555905, -1.228622)"
945,334458,1,2024-01-01 15:46:00,240,9.81,2353,12.04,9.81,1.28,"(54.555905, -1.228622)"
946,334458,1,2024-01-01 15:47:00,60,39.23,2353,12.04,39.23,1.03,"(54.555905, -1.228622)"
947,334458,1,2024-01-01 15:51:00,240,9.81,2353,12.04,9.81,0.26,"(54.555905, -1.228622)"
948,334458,1,2024-01-01 15:52:00,60,39.23,2353,12.04,39.23,1.03,"(54.555905, -1.228622)"
949,334458,1,2024-01-01 15:56:00,240,9.81,2353,12.04,9.81,0.26,"(54.555905, -1.228622)"
950,334458,1,2024-01-01 15:59:00,180,13.08,2353,12.04,13.08,1.03,"(54.555905, -1.228622)"
951,334458,1,2024-01-01 16:02:00,180,13.08,2353,12.04,13.08,0.77,"(54.555905, -1.228622)"
952,334458,1,2024-01-01 16:03:00,60,39.23,2353,12.04,39.23,0.77,"(54.555905, -1.228622)"
953,334458,1,2024-01-01 16:04:00,60,39.23,2353,16.05,39.23,0.26,"(54.555905, -1.228622)"
954,334458,1,2024-01-01 16:07:00,180,13.08,2353,16.05,13.08,0.26,"(54.555905, -1.228622)"
955,334458,1,2024-01-01 16:11:00,240,9.81,2353,16.05,9.81,0.77,"(54.555905, -1.228622)"
956,334458,1,2024-01-01 16:12:00,60,39.23,2353,16.05,39.23,1.03,"(54.555905, -1.228622)"
957,334458,1,2024-01-01 16:17:00,300,7.85,2353,16.05,7.85,0.26,"(54.555905, -1.228622)"
958,334458,1,2024-01-01 16:18:00,60,39.23,2354,16.05,39.23,1.28,"(54.555905, -1.228622)"
959,334458,1,2024-01-01 16:21:00,180,13.08,2354,16.05,13.08,0.26,"(54.555905, -1.228622)"
960,334458,1,2024-01-01 16:22:00,60,39.23,2354,16.05,39.23,0.62,"(54.555905, -1.228622)"
961,334458,1,2024-01-01 16:24:00,120,19.62,2354,16.05,19.62,0.21,"(54.555905, -1.228622)"
962,334458,1,2024-01-01 16:25:00,60,39.23,2354,16.05,39.23,0.41,"(54.555905, -1.228622)"
963,334458,1,2024-01-01 16:30:00,300,7.85,2354,16.05,7.85,0.21,"(54.555905, -1.228622)"
964,334458,1,2024-01-01 16:31:00,60,39.24,2354,11.33,39.24,1.03,"(54.555905, -1.228622)"
965,334458,1,2024-01-01 16:35:00,240,9.81,2354,11.33,9.81,0.21,"(54.555905, -1.228622)"
966,334458,1,2024-01-01 16:37:00,120,19.62,2354,11.33,19.62,0.82,"(54.555905, -1.228622)"
967,334458,1,2024-01-01 16:41:00,240,9.81,2354,11.33,9.81,0.41,"(54.555905, -1.228622)"
968,334458,1,2024-01-01 16:46:00,300,7.85,2354,11.33,7.85,0.82,"(54.555905, -1.228622)"
969,334458,1,2024-01-01 16:51:00,300,7.85,2354,11.33,7.85,1.03,"(54.555905, -1.228622)"
970,334458,1,2024-01-01 16:55:00,240,9.81,2354,11.33,9.81,1.03,"(54.555905, -1.228622)"
971,334458,1,2024-01-01 16:59:00,240,9.81,2354,13.07,9.81,0.82,"(54.555905, -1.228622)"
972,334458,1,2024-01-01 17:04:00,300,7.85,2354,13.07,7.85,0.82,"(54.555905, -1.228622)"
973,334458,1,2024-01-01 17:07:00,180,13.08,2354,13.07,13.08,1.03,"(54.555905, -1.228622)"
974,334458,1,2024-01-01 17:12:00,300,7.85,2354,13.07,7.85,0.62,"(54.555905, -1.228622)"
975,334458,1,2024-01-01 17:13:00,60,39.24,2354,13.07,39.24,1.03,"(54.555905, -1.228622)"
976,334458,1,2024-01-01 17:17:00,240,9.81,2354,13.07,9.81,0.21,"(54.555905, -1.228622)"
977,334458,1,2024-01-01 17:18:00,60,39.24,2354,13.07,39.24,0.82,"(54.555905, -1.228622)"
978,334458,1,2024-01-01 17:23:00,300,7.85,2354,13.07,7.85,0.21,"(54.555905, -1.228622)"
979,334458,1,2024-01-01 17:25:00,120,19.62,2354,13.07,19.62,1.03,"(54.555905, -1.228622)"
980,334458,1,2024-01-01 17:30:00,300,7.85,2354,13.07,7.85,0.41,"(54.555905, -1.228622)"
981,334458,1,2024-01-01 17:35:00,300,7.85,2354,13.07,7.85,1.03,"(54.555905, -1.228622)"
982,334458,1,2024-01-01 17:36:00,60,39.24,2354,13.07,39.24,1.03,"(54.555905, -1.228622)"
983,334458,1,2024-01-01 17:37:00,60,39.25,2354,13.07,39.25,0.21,"(54.555905, -1.228622)"
984,334458,1,2024-01-01 17:39:00,120,19.62,2354,13.07,19.62,0.21,"(54.555905, -1.228622)"
985,334458,1,2024-01-01 17:41:00,120,19.62,2354,13.07,19.62,0.41,"(54.555905, -1.228622)"
986,334458,1,2024-01-01 17:43:00,120,19.62,2354,13.07,19.62,0.41,"(54.555905, -1.228622)"
987,334458,1,2024-01-01 17:46:00,180,13.08,2354,13.07,13.08,0.41,"(54.555905, -1.228622)"
988,334458,1,2024-01-01 17:50:00,240,9.81,2354,15.04,9.81,0.62,"(54.555905, -1.228622)"
989,334458,1,2024-01-01 17:53:00,180,13.08,2354,15.04,13.08,0.82,"(54.555905, -1.228622)"
990,334458,1,2024-01-01 17:55:00,120,19.62,2354,15.04,19.62,0.62,"(54.555905, -1.228622)"
991,334458,1,2024-01-01 18:00:00,300,7.85,2354,15.04,7.85,0.41,"(54.555905, -1.228622)"
992,334458,1,2024-01-01 18:04:00,240,9.81,2354,15.04,9.81,1.45,"(54.555905, -1.228622)"
993,334458,1,2024-01-01 18:05:00,60,39.25,2354,15.04,39.25,1.16,"(54.555905, -1.228622)"
994,334458,1,2024-01-01 18:08:00,180,13.08,2354,15.04,13.08,0.29,"(54.555905, -1.228622)"
